Sample_Index,Amplitude
362,-0.0011240812202004378
363,-0.0022777429913716754
364,-0.0007513644651579498
365,-0.002179103695991925
366,-0.00037406625621727693
367,-0.0020449465919433088
368,1.1395705804962794e-17
369,-0.0018828800147602355
370,0.0003633451072244878
371,-0.0017004418038775394
372,0.0007089742154626596
373,-0.0015049176848423965
374,0.0010305369982420466
375,-0.0013031790984213247
376,0.0013224549401351653
377,-0.0011015433389076497
378,0.0015800235226630334
379,-0.0009056581410737303
380,0.0017994878446417407
381,-0.0007204121100797056
382,0.0019780909687562927
383,-0.0005498716421521821
384,0.0021140950290905627
385,-0.0003972442561234079
386,0.0022067758450152646
387,-0.0002648675658529066
388,0.0022563924473195172
389,-0.0001542224882382324
390,0.0022641335168655592
391,-6.596871588990063e-05
392,0.002232043250836218
393,1.0514504967087e-18
394,0.0021629295960246806
395,4.4483602903099475e-05
396,0.002060258114679994
397,6.888966008302966e-05
398,0.0019280349713024607
399,7.51367988330828e-05
400,0.0017706826466821098
401,6.555106990176172e-05
402,0.0015929119996036046
403,4.2758646770115146e-05
404,0.0013995942110893713
405,9.578162858516253e-06
406,0.0011956359675617232
407,-3.108420541336955e-05
408,0.0009858609769819162
409,-7.633407370962234e-05
410,0.0007749005769933225
411,-0.00012338010506444925
412,0.0005670957991069093
413,-0.0001696150786026024
414,0.00036641281196174793
415,-0.00021268509518124513
416,0.00017637319435140944
417,-0.0002505456982445587
418,1.4580937022808815e-18
419,-0.0002815041529163174
420,-0.00016021991419666769
421,-0.00030424758676261924
422,-0.00030235730237346313
423,-0.0003178571382607058
424,-0.00042504614400954154
425,-0.0003218086714789573
426,-0.0005274743300449528
427,-0.0003159609869485829
428,-0.0006093606585543757
429,-0.00030053278007512527
430,-0.0006709196874982893
431,-0.00027606986253867676
432,-0.0007128162392578407
433,-0.00024340436387896482
434,-0.0007361115321629539
435,-0.0002036077669510007
436,-0.0007422030261376541
437,-0.00015793970140311732
438,-0.0007327601131737216
439,-0.0001077944251106681
440,-0.0007096577609473711
441,-5.464686790056865e-05
442,-0.0006749101337646679
